"","aY","aZ","pfxX","pfxZ","pX","pZ","vX0","vY0","vZ0","x","y","x0","z0","aX","breakAngle","breakLength","spinRate","spinDirection","pitcherName","startSpeed","endSpeed","season"
"258",2,5,3,5,2,2,2,3,1,4,4,4,4,3,1,1,3,3,"Clayton Kershaw",3,3,17
"259",3,5,4,5,4,2,2,4,1,2,4,4,4,4,4,2,3,2,"Clayton Kershaw",2,2,17
"260",3,5,3,5,2,1,2,4,1,3,4,4,4,3,3,1,3,3,"Clayton Kershaw",2,2,17
"261",2,5,4,5,4,2,3,3,1,2,4,4,4,4,2,2,3,3,"Clayton Kershaw",3,3,17
"262",2,5,4,5,3,2,2,3,1,3,4,4,4,4,3,1,3,3,"Clayton Kershaw",3,3,17
"263",2,5,4,5,2,2,2,3,1,4,4,4,4,4,3,1,3,3,"Clayton Kershaw",3,3,17
"264",4,5,4,5,4,1,3,4,1,2,5,4,4,4,2,1,3,3,"Clayton Kershaw",3,2,17
"265",4,5,3,5,3,3,2,4,2,3,3,4,4,3,2,1,3,3,"Clayton Kershaw",2,2,17
"266",4,5,4,5,4,4,3,3,2,1,2,4,4,4,2,1,3,3,"Clayton Kershaw",3,2,17
"267",4,5,3,5,3,2,3,3,1,2,4,4,4,3,2,1,3,3,"Clayton Kershaw",3,2,17
"268",3,5,3,5,3,1,2,3,1,3,5,4,4,3,1,2,3,3,"Clayton Kershaw",3,3,17
"269",4,5,3,5,1,3,2,3,2,5,3,4,4,3,2,2,3,3,"Clayton Kershaw",3,3,17
"270",3,5,3,5,3,2,3,4,2,3,4,4,4,3,1,2,3,3,"Clayton Kershaw",3,2,17
"271",4,5,3,5,4,4,3,3,3,2,2,4,4,3,1,1,2,3,"Clayton Kershaw",3,2,17
"272",2,5,3,5,3,1,3,4,1,3,5,4,4,3,2,2,3,3,"Clayton Kershaw",2,2,17
"273",4,5,3,5,1,1,2,3,1,5,5,4,4,3,3,1,3,3,"Clayton Kershaw",3,3,17
"274",4,4,3,5,1,5,2,3,4,5,1,4,4,3,4,2,3,4,"Clayton Kershaw",3,2,17
"275",4,5,3,5,3,2,3,3,1,3,4,4,4,3,2,2,3,3,"Clayton Kershaw",3,2,17
"276",5,5,3,5,3,4,2,3,2,3,2,4,4,3,2,1,3,3,"Clayton Kershaw",3,2,17
"277",2,5,4,5,3,2,3,4,2,2,4,4,4,4,2,2,3,3,"Clayton Kershaw",2,2,17
"278",3,5,3,5,3,2,3,4,1,3,4,4,4,3,2,2,3,3,"Clayton Kershaw",2,2,17
"279",4,5,3,5,2,2,2,4,1,4,4,4,4,3,1,1,3,3,"Clayton Kershaw",3,2,17
"280",4,5,4,5,2,3,2,3,2,4,3,4,4,4,2,1,3,3,"Clayton Kershaw",3,2,17
"281",3,5,3,5,4,2,3,3,1,2,4,4,4,3,1,2,3,3,"Clayton Kershaw",3,3,17
"282",3,4,4,5,4,3,2,4,3,2,3,4,4,4,3,2,3,2,"Clayton Kershaw",2,1,17
"283",2,5,4,5,3,2,2,4,2,3,4,4,4,4,2,2,3,2,"Clayton Kershaw",2,2,17
"284",5,5,3,5,1,3,2,4,1,5,3,4,4,3,2,1,4,3,"Clayton Kershaw",3,1,17
"285",4,5,3,5,3,1,3,4,1,3,5,4,4,3,2,2,3,3,"Clayton Kershaw",2,1,17
"286",5,5,4,5,2,3,2,4,2,4,3,4,4,4,3,1,3,3,"Clayton Kershaw",3,2,17
"287",5,5,3,5,3,4,2,4,2,3,2,4,4,3,1,2,3,3,"Clayton Kershaw",2,2,17
"288",4,5,4,5,3,1,2,4,1,3,5,4,4,4,3,2,3,3,"Clayton Kershaw",2,2,17
"289",4,5,4,5,5,1,3,4,1,1,5,4,4,4,3,2,3,2,"Clayton Kershaw",2,2,17
"290",3,3,3,4,3,2,2,4,2,3,4,4,3,3,1,3,1,3,"Jose Quintana",2,2,17
"291",3,3,4,3,3,3,2,3,3,3,3,4,3,4,2,3,1,2,"Jose Quintana",3,3,17
"292",3,4,3,4,4,5,2,3,5,2,1,4,3,3,1,2,1,3,"Jose Quintana",3,3,17
"293",3,4,3,4,4,4,3,3,4,2,2,4,3,3,2,2,2,3,"Jose Quintana",3,2,17
"294",3,3,4,3,4,2,2,3,3,2,4,4,3,4,3,3,1,2,"Jose Quintana",3,3,17
"295",3,3,3,3,1,3,2,3,3,5,3,4,3,3,1,3,2,3,"Jose Quintana",3,3,17
"296",4,5,3,5,2,3,2,3,2,4,3,4,2,3,2,2,2,3,"Jose Quintana",3,3,17
"297",3,3,3,3,3,5,2,3,4,3,1,4,3,3,1,2,2,3,"Jose Quintana",3,3,17
"298",3,3,4,3,3,4,2,3,4,3,2,4,2,4,2,3,1,2,"Jose Quintana",3,3,17
"299",3,2,3,3,3,4,2,3,4,3,2,4,2,4,1,3,1,3,"Jose Quintana",3,3,17
"300",4,3,3,4,1,3,2,4,3,5,3,4,2,3,2,3,1,3,"Jose Quintana",3,2,17
"301",3,3,1,3,4,3,5,3,2,2,3,2,4,1,5,5,4,5,"Justin Verlander",3,3,17
"302",3,4,1,4,5,2,5,3,1,1,4,2,4,1,5,4,4,4,"Justin Verlander",4,3,17
"303",5,4,1,4,2,5,4,3,3,4,1,2,4,1,5,4,4,4,"Justin Verlander",4,2,17
"304",5,3,1,3,4,4,5,2,3,2,2,2,4,1,5,4,5,5,"Justin Verlander",4,3,17
"305",4,4,1,4,2,4,4,3,3,4,2,2,4,1,5,4,4,5,"Justin Verlander",3,3,17
"306",4,3,1,4,2,4,4,3,3,4,2,2,4,1,5,4,4,5,"Justin Verlander",3,3,17
"307",3,3,1,3,1,4,4,3,3,5,2,2,4,1,5,4,4,5,"Justin Verlander",3,3,17
"308",4,4,1,4,2,4,4,3,3,4,2,2,4,1,5,4,4,5,"Justin Verlander",3,3,17
"309",4,4,3,5,2,3,2,4,3,4,3,4,3,3,2,2,1,3,"Jose Quintana",2,1,17
"310",3,4,4,4,2,3,2,4,3,4,3,4,3,4,3,3,1,2,"Jose Quintana",2,2,17
"311",4,3,3,3,1,4,2,4,4,5,2,4,3,3,2,3,1,3,"Jose Quintana",2,2,17
"312",4,5,3,5,2,3,2,4,3,3,2,4,2,3,1,2,1,3,"Jose Quintana",3,2,17
"313",3,3,4,4,2,1,2,5,2,4,3,4,2,4,1,3,1,3,"Jose Quintana",1,1,17
"314",3,3,4,3,3,3,2,4,3,4,5,4,3,4,3,3,1,2,"Jose Quintana",2,2,17
"315",4,4,3,5,2,3,2,4,3,4,4,4,2,3,3,2,2,3,"Jose Quintana",3,2,17
"316",4,2,4,2,5,5,3,4,5,1,1,4,3,4,3,3,1,2,"Jose Quintana",2,1,17
"317",3,3,4,3,2,3,2,3,3,4,3,4,2,4,1,3,1,3,"Jose Quintana",3,3,17
"318",2,3,3,3,1,3,2,4,4,5,3,4,2,3,2,3,1,3,"Jose Quintana",2,2,17
"319",4,5,3,5,3,5,2,4,4,3,1,4,3,3,2,2,1,3,"Jose Quintana",2,2,17
"320",4,4,3,4,3,4,2,4,4,3,2,4,3,3,1,2,2,3,"Jose Quintana",2,1,17
"321",3,2,4,3,5,3,2,4,4,1,3,4,3,4,2,3,1,2,"Jose Quintana",2,1,17
"322",3,4,3,5,3,4,2,4,4,3,2,4,3,3,1,2,1,3,"Jose Quintana",2,1,17
"323",3,3,4,3,5,4,3,4,4,1,2,4,3,4,2,3,2,2,"Jose Quintana",2,2,17
"324",3,3,4,3,3,2,2,4,3,3,4,4,3,4,3,3,1,2,"Jose Quintana",2,2,17
"325",3,3,4,3,2,3,2,4,3,4,4,4,3,4,2,3,1,2,"Jose Quintana",2,2,17
"326",3,4,3,4,3,5,2,4,4,3,1,4,3,3,2,2,1,3,"Jose Quintana",2,2,17
"327",2,2,4,2,3,4,2,4,4,3,2,4,2,4,2,4,1,2,"Jose Quintana",2,2,17
"328",3,3,4,4,2,3,2,4,3,4,3,4,3,4,2,3,1,2,"Jose Quintana",2,2,17
"329",3,3,4,3,5,2,3,4,3,1,4,4,2,4,2,3,1,2,"Jose Quintana",2,2,17
"330",3,2,4,3,1,2,2,4,3,5,4,4,2,4,2,3,1,2,"Jose Quintana",2,2,17
"331",3,3,4,4,2,2,2,4,2,4,4,4,2,4,3,3,1,2,"Jose Quintana",2,2,17
"332",3,3,1,3,4,2,5,4,2,2,4,2,4,1,4,4,4,5,"Justin Verlander",2,2,17
"333",4,2,1,2,4,3,5,4,3,2,3,2,4,1,4,5,4,5,"Justin Verlander",3,2,17
"334",4,3,1,3,5,1,5,3,1,1,5,2,3,1,5,5,4,5,"Justin Verlander",3,3,17
"335",5,3,1,3,4,3,5,3,3,2,3,2,4,1,5,5,4,5,"Justin Verlander",3,2,17
"336",4,3,1,3,5,3,5,3,3,1,3,2,4,1,5,4,4,5,"Justin Verlander",3,2,17
"337",4,3,1,3,4,4,4,3,3,2,2,2,4,1,4,4,4,5,"Justin Verlander",3,2,17
"338",4,2,1,2,4,4,5,3,4,2,2,2,4,1,4,4,4,5,"Justin Verlander",3,3,17
"339",4,3,1,3,5,3,5,3,2,1,3,2,4,1,5,4,4,5,"Justin Verlander",4,3,17
"340",5,3,1,3,4,4,5,3,3,2,2,2,4,1,5,4,4,5,"Justin Verlander",4,3,17
"341",4,3,1,3,4,3,5,3,3,2,3,2,4,1,4,4,4,5,"Justin Verlander",3,2,17
"342",4,3,1,3,4,3,5,3,3,2,3,2,4,1,4,4,4,4,"Justin Verlander",3,2,17
"343",3,4,3,4,3,3,2,5,3,3,3,4,3,3,1,2,2,3,"Jose Quintana",2,1,17
"344",3,3,4,3,3,3,2,4,3,3,3,4,3,4,2,3,1,2,"Jose Quintana",2,2,17
"345",2,3,3,3,2,4,2,4,4,4,3,4,3,3,1,3,1,3,"Jose Quintana",2,2,17
"346",2,2,3,2,1,3,2,4,4,5,3,4,3,3,1,4,1,3,"Jose Quintana",2,3,17
"347",3,2,4,3,3,1,2,4,2,3,5,4,2,4,1,3,1,2,"Jose Quintana",2,2,17
"348",3,2,4,3,3,3,2,4,3,3,3,4,3,4,2,3,1,2,"Jose Quintana",2,2,17
"349",3,3,1,3,2,2,4,4,3,4,4,2,4,1,5,5,4,5,"Justin Verlander",2,1,17
"350",4,4,1,4,3,4,4,4,4,4,2,2,4,2,5,3,4,4,"Justin Verlander",3,2,17
"351",4,4,1,4,3,4,4,3,3,3,2,2,4,1,5,4,4,4,"Justin Verlander",3,2,17
"352",5,4,2,4,4,5,4,3,3,2,2,2,4,2,4,3,5,4,"Justin Verlander",4,3,17
"353",4,3,1,3,4,3,5,3,2,2,3,2,4,1,4,4,4,5,"Justin Verlander",3,3,17
"354",4,3,1,3,3,1,5,3,2,3,5,2,3,1,5,5,5,5,"Justin Verlander",3,3,17
"355",3,3,1,3,5,2,5,3,2,1,4,2,4,1,4,4,4,5,"Justin Verlander",3,3,17
"356",5,3,1,3,2,3,4,2,3,4,3,2,4,1,5,5,5,5,"Justin Verlander",4,3,17
"357",4,4,1,3,4,3,5,2,3,2,3,2,4,1,5,4,4,5,"Justin Verlander",4,3,17
"358",3,3,1,3,5,3,5,4,3,1,3,2,4,1,4,4,4,5,"Justin Verlander",3,2,17
"359",3,3,1,3,5,2,5,3,2,1,4,2,4,1,4,4,4,5,"Justin Verlander",3,3,17
"360",3,3,3,3,2,3,2,5,3,4,3,4,3,3,1,3,1,3,"Jose Quintana",1,1,17
"361",4,4,3,5,1,3,2,4,3,5,3,4,3,3,3,3,1,3,"Jose Quintana",2,1,17
"362",3,3,4,3,3,3,2,4,3,3,3,4,3,4,2,3,1,2,"Jose Quintana",2,1,17
"363",3,3,4,3,5,3,3,4,3,1,3,4,3,4,3,3,1,2,"Jose Quintana",2,2,17
"364",4,4,3,5,3,3,2,4,3,3,3,4,3,3,2,2,1,3,"Jose Quintana",2,1,17
"365",4,4,3,4,2,4,2,4,3,4,2,4,3,3,3,2,1,4,"Jose Quintana",2,2,17
"366",2,2,4,3,2,3,2,4,3,4,4,4,3,4,2,3,1,2,"Jose Quintana",2,2,17
"367",2,2,3,2,2,3,2,4,4,4,3,4,3,3,1,3,2,3,"Jose Quintana",2,2,17
"368",4,3,1,3,3,2,5,3,2,3,3,2,4,1,5,5,5,5,"Justin Verlander",3,2,17
"369",4,4,1,4,2,5,4,3,4,3,2,2,4,1,5,4,4,5,"Justin Verlander",3,2,17
"370",3,2,1,2,5,4,5,3,3,3,3,2,4,1,4,4,5,5,"Justin Verlander",4,3,17
"371",5,4,1,4,3,5,4,3,4,1,5,2,4,1,5,4,4,4,"Justin Verlander",4,3,17
"372",3,2,4,2,4,3,2,4,4,2,3,4,2,4,1,4,1,2,"Jose Quintana",2,1,17
"373",3,2,4,2,4,2,2,4,3,2,4,4,3,4,2,4,1,2,"Jose Quintana",2,1,17
"374",2,3,3,3,3,1,2,4,2,3,5,4,3,3,2,3,2,3,"Jose Quintana",2,2,17
"375",3,3,3,3,1,2,2,4,3,5,4,4,3,3,2,3,1,4,"Jose Quintana",2,2,17
"376",3,3,3,4,3,3,2,4,3,3,3,4,3,3,1,3,1,3,"Jose Quintana",2,1,17
"377",3,2,3,3,1,4,2,4,4,5,2,4,3,3,2,3,1,4,"Jose Quintana",2,2,17
"378",2,2,4,2,4,3,2,4,4,2,2,4,3,4,2,4,1,2,"Jose Quintana",2,2,17
"379",2,2,2,2,4,3,4,5,3,2,3,2,4,2,3,4,3,4,"Justin Verlander",2,1,17
"380",4,5,1,4,2,4,4,2,3,4,2,2,4,1,5,4,5,5,"Justin Verlander",4,3,17
"381",4,4,1,4,4,2,5,3,2,2,4,2,3,1,5,4,5,5,"Justin Verlander",4,3,17
"382",5,4,1,4,4,2,5,2,1,1,1,2,3,1,5,4,5,5,"Justin Verlander",4,3,17
"383",5,3,1,3,3,4,4,2,3,2,4,2,4,1,5,4,5,5,"Justin Verlander",4,4,17
"384",4,4,1,4,4,4,5,2,3,2,2,2,4,1,5,3,5,4,"Justin Verlander",4,3,17
"385",4,3,1,3,4,5,5,2,4,2,1,2,4,1,5,4,5,5,"Justin Verlander",4,4,17
"386",3,4,1,3,3,5,4,2,4,3,1,2,4,1,5,4,5,4,"Justin Verlander",4,4,17
"387",4,4,1,4,4,3,5,2,2,2,3,2,4,1,5,4,4,5,"Justin Verlander",4,3,17
"388",4,3,1,4,3,5,4,3,4,3,1,2,4,1,5,5,5,5,"Justin Verlander",3,3,17
"389",4,4,3,4,2,2,2,5,3,4,4,4,3,3,1,3,1,3,"Jose Quintana",1,1,17
"390",3,3,3,3,1,2,2,5,3,5,4,4,3,3,2,3,1,4,"Jose Quintana",2,1,17
"391",2,3,3,4,3,3,2,4,3,3,3,4,3,3,1,3,1,3,"Jose Quintana",2,2,17
"392",3,3,1,4,2,2,4,5,2,4,4,2,4,1,5,5,4,5,"Justin Verlander",2,1,17
"393",3,3,1,3,1,3,4,3,3,5,3,2,4,1,5,5,5,5,"Justin Verlander",3,3,17
"394",4,3,1,3,4,4,5,3,3,2,2,2,4,1,5,4,4,5,"Justin Verlander",3,3,17
"395",5,4,1,4,3,3,5,3,3,3,3,2,4,1,5,5,5,5,"Justin Verlander",3,2,17
"396",4,3,1,3,2,5,4,3,4,4,1,2,4,1,5,5,4,5,"Justin Verlander",3,2,17
"397",5,4,1,4,3,4,4,3,3,3,2,2,4,1,5,4,5,5,"Justin Verlander",3,2,17
"398",4,4,1,4,5,4,5,3,3,1,2,2,4,1,5,4,5,5,"Justin Verlander",3,3,17
"399",4,3,1,3,4,4,5,3,3,2,2,2,4,1,5,5,5,5,"Justin Verlander",3,3,17
"400",3,3,1,3,4,3,5,3,3,2,3,2,3,1,5,4,4,5,"Justin Verlander",3,3,17
"401",2,3,1,3,4,2,5,4,2,2,4,2,4,1,5,5,4,5,"Justin Verlander",2,2,17
"402",2,3,1,4,4,5,5,4,4,2,1,2,4,1,5,4,5,5,"Justin Verlander",3,2,17
"403",3,4,1,4,3,4,4,3,3,3,2,2,4,1,5,4,5,5,"Justin Verlander",3,2,17
"404",3,3,1,3,3,4,4,3,4,3,2,2,4,1,5,5,4,5,"Justin Verlander",3,2,17
"405",3,4,1,4,5,4,5,3,3,1,2,2,4,1,5,5,4,5,"Justin Verlander",3,3,17
"406",1,2,1,3,2,3,4,5,3,4,3,2,4,1,4,5,3,5,"Justin Verlander",2,2,17
"407",3,2,1,2,5,3,5,4,3,2,3,2,4,1,4,5,4,5,"Justin Verlander",3,2,17
"408",4,3,1,3,4,4,5,3,4,2,1,2,4,1,5,4,4,5,"Justin Verlander",3,3,17
"409",3,1,4,1,4,2,2,4,2,2,4,4,3,4,2,4,2,2,"Patrick Corbin",2,2,17
"410",4,1,4,1,3,2,2,3,2,3,4,4,4,4,2,4,3,2,"Patrick Corbin",3,3,17
"411",3,3,3,3,1,2,2,3,2,5,5,4,3,3,1,3,3,3,"Patrick Corbin",3,3,17
"412",3,1,4,1,4,2,2,3,2,2,4,4,4,4,2,4,2,2,"Patrick Corbin",3,3,17
"413",3,3,4,3,5,2,3,3,2,1,4,4,3,4,3,3,3,2,"Patrick Corbin",3,3,17
"414",2,1,4,1,4,3,2,3,3,2,3,4,3,4,1,4,3,2,"Patrick Corbin",3,3,17
"415",3,3,4,3,1,1,1,3,1,5,5,4,3,4,3,3,3,2,"Patrick Corbin",4,4,17
"416",3,1,4,1,4,3,2,3,3,2,3,4,3,4,1,4,2,2,"Patrick Corbin",3,3,17
"417",3,2,4,2,3,3,2,3,3,3,3,4,3,4,2,3,3,2,"Patrick Corbin",3,3,17
"418",3,2,4,2,4,2,2,4,3,2,4,4,3,4,2,4,2,2,"Patrick Corbin",2,2,17
"419",3,3,4,3,4,2,2,3,2,2,4,4,3,4,2,3,3,2,"Patrick Corbin",3,3,17
"420",3,2,4,2,1,2,2,3,2,5,4,4,4,4,1,3,2,3,"Patrick Corbin",3,3,17
"421",3,2,3,2,2,5,2,4,5,4,1,4,4,3,1,3,2,3,"Patrick Corbin",2,2,17
"422",1,1,4,2,3,4,2,4,4,3,2,4,4,4,2,4,2,2,"Patrick Corbin",2,2,17
"423",3,4,3,4,2,1,2,3,1,3,5,4,3,4,1,2,3,3,"Patrick Corbin",3,3,17
"424",3,4,3,4,3,3,2,3,3,3,3,4,3,3,1,2,3,3,"Patrick Corbin",3,3,17
"425",3,4,4,5,1,1,1,3,1,5,5,4,3,4,4,3,3,2,"Patrick Corbin",3,3,17
"426",3,3,3,3,2,3,2,3,3,4,3,4,4,3,1,3,3,3,"Patrick Corbin",3,3,17
"427",3,3,4,3,1,2,1,3,2,5,4,4,3,4,3,3,3,2,"Patrick Corbin",3,3,17
"428",3,1,4,1,4,2,2,3,3,2,4,4,3,4,2,4,3,2,"Patrick Corbin",3,3,17
"429",2,1,4,1,4,2,2,4,3,2,4,4,3,4,2,5,2,2,"Patrick Corbin",2,2,17
"430",2,3,3,3,2,2,2,4,2,4,4,4,4,3,1,3,2,3,"Patrick Corbin",2,3,17
"431",3,3,3,3,2,2,2,3,2,4,4,4,3,3,1,3,2,3,"Patrick Corbin",3,3,17
"432",3,3,3,3,2,1,2,4,2,4,5,4,4,4,1,3,3,3,"Patrick Corbin",2,2,17
"433",2,1,4,1,4,4,2,4,4,2,2,4,4,4,1,4,2,2,"Patrick Corbin",2,2,17
"434",2,1,3,1,3,5,2,4,5,3,1,4,4,4,1,4,3,3,"Patrick Corbin",2,2,17
"435",2,3,3,3,1,2,2,3,2,5,4,4,4,3,1,3,2,3,"Patrick Corbin",3,3,17
"436",2,3,3,3,3,2,2,3,2,3,4,4,3,3,1,3,3,3,"Patrick Corbin",3,3,17
"437",2,2,3,2,3,4,2,4,4,3,2,4,4,3,1,3,3,3,"Patrick Corbin",2,2,17
"438",2,2,3,2,2,2,2,3,2,4,4,4,4,3,1,3,2,3,"Patrick Corbin",3,3,17
"439",1,1,3,1,2,3,2,4,3,4,3,4,4,3,1,4,2,3,"Patrick Corbin",2,3,17
"440",3,3,4,3,4,2,2,4,3,2,4,4,4,4,2,3,3,2,"Patrick Corbin",2,1,17
"441",2,1,3,1,2,3,2,4,3,4,3,4,3,3,1,4,2,3,"Patrick Corbin",2,2,17
"442",4,2,4,2,3,2,2,3,2,3,4,4,3,4,3,4,3,2,"Patrick Corbin",3,3,17
"443",3,3,3,3,2,3,2,3,3,4,3,4,4,3,1,3,3,3,"Patrick Corbin",3,3,17
"444",3,1,4,1,3,1,2,4,2,3,5,4,3,4,2,4,3,2,"Patrick Corbin",2,2,17
"445",2,3,4,3,2,3,2,3,2,4,3,4,4,4,1,3,3,3,"Patrick Corbin",3,3,17
"446",2,1,4,1,3,3,2,3,4,3,3,4,3,4,1,4,3,2,"Patrick Corbin",2,3,17
"447",3,4,4,4,1,2,1,3,2,5,4,4,3,4,2,3,2,2,"Patrick Corbin",3,3,17
"448",2,1,4,1,3,2,2,3,3,3,4,4,4,4,2,4,2,1,"Patrick Corbin",3,3,17
"449",4,4,2,3,4,3,4,2,4,2,3,2,2,2,4,3,4,4,"Jacob deGrom",4,4,17
"450",4,4,2,4,4,1,4,2,2,2,5,3,1,2,3,3,4,4,"Jacob deGrom",4,4,17
"451",4,3,2,2,2,3,4,1,4,4,3,2,2,2,4,3,4,4,"Jacob deGrom",4,4,17
"452",5,4,1,4,3,3,4,2,4,3,3,2,2,1,5,4,4,4,"Jacob deGrom",4,3,17
"453",5,4,1,4,4,4,4,3,4,2,2,3,2,1,5,4,3,4,"Jacob deGrom",3,2,17
"454",4,4,2,4,5,2,4,3,3,1,4,2,2,2,4,3,4,4,"Jacob deGrom",3,3,17
"455",5,3,2,3,4,3,4,2,4,2,3,3,2,2,3,3,4,4,"Jacob deGrom",3,3,17
"456",5,4,2,4,2,3,3,2,3,4,3,2,2,2,4,3,4,4,"Jacob deGrom",4,3,17
"457",3,3,2,3,5,3,4,3,4,1,3,3,2,2,3,3,4,4,"Jacob deGrom",3,3,17
"458",4,3,2,3,2,5,3,3,5,4,1,2,2,2,4,3,4,4,"Jacob deGrom",3,3,17
"459",3,3,2,4,3,2,4,4,3,3,4,3,2,2,3,3,3,4,"Jacob deGrom",2,2,17
"460",4,3,2,3,4,4,4,3,5,2,2,3,2,2,3,3,3,4,"Jacob deGrom",3,2,17
"461",5,3,5,3,2,3,1,2,3,4,3,5,2,5,4,4,1,1,"Chris Sale",4,4,17
"462",5,4,5,4,3,4,1,1,4,3,2,5,2,5,5,4,4,1,"Chris Sale",5,4,17
"463",4,3,5,3,1,2,1,2,3,5,4,5,2,5,4,4,4,1,"Chris Sale",4,4,17
"464",5,4,5,4,1,2,1,2,2,5,4,5,2,5,5,4,3,1,"Chris Sale",4,4,17
"465",5,3,5,3,2,3,1,2,3,4,3,5,2,5,4,4,4,1,"Chris Sale",4,4,17
"466",5,3,5,3,2,4,1,2,4,4,3,5,2,5,5,4,4,1,"Chris Sale",5,4,17
"467",4,3,5,3,3,3,1,3,3,3,3,5,2,5,4,4,2,1,"Chris Sale",3,3,17
"468",3,2,5,3,2,2,1,3,3,4,3,5,2,5,4,4,2,1,"Chris Sale",3,3,17
"469",4,3,5,3,1,2,1,2,3,5,4,5,2,5,4,4,3,1,"Chris Sale",4,4,17
"470",3,1,5,1,2,2,1,4,4,4,4,5,1,5,3,5,2,1,"Chris Sale",2,2,17
"471",5,3,5,3,4,5,2,2,5,2,1,5,2,5,4,4,3,1,"Chris Sale",4,3,17
"472",3,1,5,2,1,2,1,5,3,5,4,5,2,5,3,5,2,1,"Chris Sale",2,1,17
"473",4,3,5,3,3,4,1,3,4,3,5,5,2,5,4,4,2,1,"Chris Sale",3,3,17
"474",5,2,5,2,3,3,1,4,4,3,3,5,2,5,4,5,2,1,"Chris Sale",2,1,17
"475",5,2,5,2,3,4,1,2,4,3,2,5,2,5,4,4,3,1,"Chris Sale",4,3,17
"476",5,3,5,3,3,2,1,2,3,3,4,5,2,5,5,4,3,1,"Chris Sale",4,3,17
"477",5,2,5,2,4,2,1,2,3,2,4,5,1,5,4,4,3,1,"Chris Sale",4,3,17
"478",5,2,5,2,2,2,1,3,3,4,4,5,2,5,4,5,3,1,"Chris Sale",3,3,17
"479",4,3,5,3,3,2,1,4,3,3,4,5,2,5,4,5,2,1,"Chris Sale",2,1,17
"480",4,2,5,2,2,3,1,3,4,4,3,5,2,5,4,5,2,1,"Chris Sale",3,2,17
"481",3,2,5,2,2,1,1,4,3,4,5,5,2,5,4,5,3,1,"Chris Sale",2,2,17
"482",4,2,5,2,3,4,1,4,4,3,2,5,2,5,4,4,2,1,"Chris Sale",3,2,17
"483",5,2,5,2,3,4,1,2,5,3,2,5,2,5,4,5,3,1,"Chris Sale",4,3,17
"484",4,2,5,2,3,3,1,3,4,3,3,5,2,5,4,5,2,1,"Chris Sale",3,3,17
"485",4,1,5,1,1,2,1,2,3,5,4,5,1,5,4,5,3,1,"Chris Sale",4,3,17
"486",5,3,5,3,4,3,1,3,4,2,3,5,2,5,5,5,2,1,"Chris Sale",3,2,17
"487",4,2,5,2,2,1,1,3,3,4,5,5,1,5,4,5,2,1,"Chris Sale",3,2,17
"488",4,2,5,3,2,2,1,4,3,4,4,5,2,5,4,4,3,1,"Chris Sale",3,2,17
"489",5,2,5,3,1,1,1,3,2,5,5,5,1,5,4,4,3,1,"Chris Sale",3,3,17
"490",4,2,5,2,2,2,1,3,3,4,4,5,2,5,4,4,2,1,"Chris Sale",3,2,17
"491",4,2,5,3,4,3,1,3,4,2,3,5,2,5,4,5,3,1,"Chris Sale",3,2,17
"492",4,2,5,2,3,3,1,3,3,3,3,5,2,5,4,4,3,1,"Chris Sale",3,2,17
"493",5,2,5,2,4,3,2,3,4,2,3,5,2,5,4,4,3,1,"Chris Sale",3,2,17
"494",5,2,1,2,2,3,4,3,4,4,2,2,3,1,4,5,1,5,"Charlie Morton",3,3,17
"495",4,2,1,2,4,2,4,3,3,2,4,2,3,1,4,5,1,5,"Charlie Morton",3,2,17
"496",3,3,4,4,2,3,2,4,3,4,3,4,1,4,3,3,3,2,"Matthew Boyd",2,1,17
"497",3,3,4,3,3,3,2,4,4,4,5,4,1,4,3,3,3,2,"Matthew Boyd",3,2,17
"498",3,4,4,5,3,3,2,4,3,1,1,4,2,4,3,2,4,2,"Matthew Boyd",2,2,17
"499",3,2,4,3,2,5,2,5,5,4,1,4,2,4,3,4,3,2,"Matthew Boyd",1,1,17
"500",2,2,5,2,2,3,2,4,4,4,3,4,1,5,3,4,4,1,"Matthew Boyd",2,2,17
"501",3,2,4,2,4,3,2,4,4,2,3,4,1,4,3,4,3,1,"Matthew Boyd",2,2,17
"502",2,1,4,1,5,5,2,4,5,1,1,4,2,4,2,4,3,2,"Matthew Boyd",2,1,17
"503",2,4,4,4,3,4,2,3,4,3,2,4,1,4,4,3,3,2,"Matthew Boyd",3,3,17
"504",2,1,4,2,5,3,2,4,4,1,3,4,1,4,3,4,4,1,"Matthew Boyd",2,2,17
"505",3,1,4,2,3,5,2,4,5,4,2,4,1,4,2,4,3,2,"Matthew Boyd",2,2,17
"506",3,2,4,3,2,5,2,4,5,4,1,4,2,4,2,3,3,2,"Matthew Boyd",2,2,17
"507",3,2,4,3,3,4,2,4,5,3,2,4,1,4,2,3,3,2,"Matthew Boyd",2,2,17
"508",2,2,4,2,3,5,2,4,5,3,1,4,2,4,2,3,4,2,"Matthew Boyd",2,2,17
"509",3,2,4,2,3,2,2,4,3,3,5,4,1,4,3,4,4,1,"Matthew Boyd",2,2,17
"510",2,2,5,2,3,5,2,4,5,3,1,4,2,4,3,4,4,1,"Matthew Boyd",2,2,17
"511",2,1,4,2,3,5,2,5,5,3,1,4,2,4,2,4,3,2,"Matthew Boyd",1,1,17
"512",2,2,4,2,4,3,2,4,5,3,2,4,1,4,3,4,4,2,"Matthew Boyd",2,2,17
